27
0 2 1 1 41
187 382 0
189 383 0
190 384 16
191 384 0
192 384 0
193 385 0
194 385 15
195 385 0
196 385 0
196 384 16
197 383 0
255 2 1 1 23
264 310 0
265 312 16
266 314 0
266 318 0
267 322 0
267 328 15
267 333 0
267 339 0
266 344 0
264 351 16
263 358 0
261 365 0
259 372 0
257 379 16
254 387 0
252 394 0
250 399 0
247 406 15
245 411 0
244 415 0
243 420 16
242 423 0
242 425 0
255 2 1 1 23
243 428 0
245 427 0
247 427 16
249 427 0
252 426 0
254 425 0
256 424 16
259 424 0
262 424 0
264 423 15
267 422 0
270 421 0
272 421 0
274 421 16
276 421 0
279 421 0
281 421 0
283 421 16
284 421 0
285 421 0
287 421 0
288 421 15
289 421 0
255 2 1 1 25
222 447 0
216 452 0
211 459 0
207 465 16
202 472 0
199 478 0
197 484 15
196 489 0
195 493 16
194 498 0
194 502 0
196 507 0
199 511 0
202 515 0
206 520 0
211 523 16
216 526 0
222 529 0
229 531 0
236 534 15
244 535 0
251 535 0
259 534 0
267 532 16
276 530 0
255 2 1 1 44
383 390 0
386 390 0
388 390 16
390 390 0
392 390 0
394 390 0
396 391 16
399 392 0
401 392 0
403 394 0
404 394 15
405 395 0
406 396 0
406 397 0
407 399 16
407 400 0
407 403 0
407 405 0
407 408 16
406 412 0
405 417 0
403 421 0
402 427 15
399 434 0
396 440 0
392 447 0
389 454 16
386 460 0
382 466 0
380 472 0
377 478 15
374 484 0
372 489 0
370 493 0
368 496 16
367 501 0
365 504 0
364 507 16
364 509 0
364 511 0
364 512 0
364 513 15
365 513 0
366 514 0
255 2 1 1 21
459 352 0
460 356 0
461 363 0
462 369 16
462 375 0
462 382 0
462 389 0
461 396 16
459 403 0
457 410 0
455 417 0
453 424 15
451 431 0
449 438 0
448 445 0
445 450 16
443 454 0
441 458 0
439 460 0
439 462 15
439 464 0
255 2 1 1 7
479 442 0
483 441 0
486 440 0
489 439 0
495 438 0
500 436 15
504 434 0
255 2 1 1 33
563 387 0
562 387 16
560 387 0
559 387 0
557 387 0
555 389 0
554 392 0
552 395 0
551 399 15
551 402 0
550 406 0
550 409 0
550 413 16
550 416 0
550 419 0
551 422 0
553 424 16
555 426 0
557 429 0
559 430 0
562 432 15
564 432 0
567 432 0
570 432 0
573 432 16
576 432 0
578 431 15
581 429 0
584 427 0
586 424 0
589 420 0
591 416 0
592 412 32
255 2 1 1 39
544 419 0
541 423 0
539 426 0
537 429 16
535 432 0
534 435 0
532 438 0
531 441 16
531 444 0
530 448 0
530 450 0
530 452 15
530 454 0
530 456 0
530 458 0
530 460 16
530 463 0
531 464 0
532 466 0
532 468 16
534 468 0
534 470 0
536 471 0
537 472 15
539 472 0
540 472 0
541 472 0
543 473 16
545 473 0
547 474 0
549 474 0
551 474 15
553 474 0
555 474 0
556 474 0
557 474 16
558 474 0
559 473 0
560 473 16
255 2 1 1 90
557 475 0
559 475 0
560 475 16
564 474 0
566 472 0
570 470 0
575 469 0
579 466 15
585 463 0
590 460 0
596 458 16
602 455 0
607 453 0
613 451 0
619 448 0
625 446 16
631 443 0
635 441 0
640 438 0
646 436 15
649 433 0
654 431 0
657 429 0
662 426 16
664 425 0
667 423 15
670 421 0
672 420 0
674 418 0
676 418 0
678 416 0
679 415 16
679 414 0
681 413 16
682 413 0
683 413 0
683 412 15
682 412 78
682 414 0
682 415 16
681 415 0
681 416 0
680 417 0
679 418 16
679 419 0
679 420 0
679 421 15
679 422 16
678 422 0
678 423 0
677 424 16
677 425 0
676 426 0
676 427 15
676 428 0
676 429 16
675 429 0
675 431 15
675 432 16
675 433 0
674 434 0
673 437 0
672 439 16
670 441 0
669 442 0
667 445 15
667 447 0
665 449 0
664 452 0
662 456 0
659 459 0
657 464 16
654 467 0
652 472 0
649 476 0
647 481 0
644 486 16
642 490 15
639 496 0
638 501 0
636 504 0
636 508 0
635 511 16
633 514 0
633 516 0
633 518 15
633 519 0
633 520 0
633 521 0
633 520 47
255 2 1 1 23
576 463 0
577 463 16
577 464 16
577 466 0
577 467 0
576 470 15
576 472 0
575 474 0
575 476 0
574 478 16
573 480 0
572 482 0
570 484 0
570 486 16
568 489 0
567 490 0
566 491 0
565 493 15
565 494 0
563 496 0
563 497 16
562 497 0
562 498 0
255 2 1 1 30
571 482 0
571 481 0
572 481 47
573 481 0
574 481 16
575 481 0
576 481 0
578 481 0
581 481 15
584 481 0
586 481 0
589 481 0
591 481 16
594 480 0
596 480 0
599 479 15
601 479 0
603 479 0
605 479 0
607 479 16
608 479 0
609 479 0
611 479 0
612 479 0
613 479 16
614 478 0
614 477 31
614 476 0
614 475 0
614 474 16
255 2 1 10 47
760 302 0
760 303 0
759 303 0
758 304 16
758 305 15
758 306 0
758 307 16
758 308 0
758 309 0
758 310 0
759 311 15
759 312 0
760 314 0
761 314 0
762 316 16
763 316 0
763 317 0
764 317 0
764 318 16
765 318 0
766 319 0
767 319 0
768 320 15
769 320 0
770 320 0
771 321 0
772 321 16
773 321 0
775 322 0
777 322 16
778 322 0
779 321 0
780 321 15
781 320 0
782 318 16
783 317 15
784 316 0
784 315 0
784 314 0
784 313 16
784 312 16
783 312 0
782 311 0
781 310 15
781 309 0
779 309 0
778 308 0
255 2 1 10 19
741 336 0
741 338 15
741 341 0
741 343 0
741 346 0
741 348 16
741 351 0
741 354 0
741 357 0
742 360 31
743 362 0
744 365 0
745 367 0
745 368 0
746 370 0
746 371 0
746 372 31
747 373 0
747 374 16
255 2 1 10 27
786 331 0
786 332 0
786 334 16
786 336 0
785 339 0
784 341 0
783 344 16
782 346 0
780 350 0
779 353 0
778 355 15
777 358 0
776 361 0
774 364 0
772 367 16
770 369 0
769 371 0
767 373 0
766 375 15
764 377 0
763 380 0
761 382 0
760 384 16
759 385 0
758 387 0
757 388 0
756 389 16
255 2 1 10 30
707 384 0
708 384 32
709 384 0
711 384 0
712 385 0
714 385 0
717 385 15
720 386 0
724 386 0
730 387 0
737 388 16
744 388 0
753 388 0
761 388 0
772 389 15
781 390 0
791 390 16
801 391 0
809 392 0
816 393 0
823 393 0
829 394 0
834 394 16
838 394 0
843 395 0
844 395 15
845 395 0
846 395 0
847 395 0
846 395 32
